,Title
1214,In her own voice: Stephanie Roller's testimony
1215,Remembering Stephanie Roller
1216,How to help a victim of domestic violence
1217,The search for Stephanie Roller
1218,"Detective on Dale Bruner questioning: ""Something was wrong"""
1219,Sneak peek: The Blue River Murder
1220,"Former priest:  ""I am not the man who killed Irene Garza"""
1221,"Behind the scenes with ""48 Hours"" composer Richard Fiocca"
1222,Sneak peek: The Last Confession
1223,Prosecutor on the Sun Gym gang's kidnapping plot
1224,"Judge Alex Ferrer: ""The jurors in this case were my heroes"""
1225,Miami-Dade state attorney on seeking justice for victims
1226,"Judge Alex Ferrer: ""I was shocked at the level they went to"""
1227,"TV's ""Judge Alex"" on his early life, career in Miami"
1228,"Lugo and Doorbal's ""assassins kit"""
1229,Sneak peek: Muscle and Mayhem
1230,Pastor who died handling snakes was bitten at least eight times before
1231,Preview: Muscle and Mayhem
1232,Poker pro Brian Rast  on gambling for a living
1233,Ernie Scherer interrogation excerpts
1234,Budding musicians gear up to march in Mardi Gras
1235,A young musician is tapped for the Mardi Gras spotlight
1236,How a crime scene investigator keeps her sons safe
1237,A band leader's take on the drug dealers' dress code
1238,Behind the lens:  A dangerous world from a child's point of view
1239,Trailer: The Whole Gritty City
1240,I'm with the band: L.E. Rabouin H.S. Marching Falcons
1241,No drums? No problem!  New Orleans kids play on
1242,"NOLA marching band instructor: Never say ""I can't"""
1243,Lend me your ears: A trumpet lesson
1244,Preview: The Country Club Murders
1245,Sneak peek: The Country Club Murders
1246,Preview: The Whole Gritty City
1247,"Foundation honors  Sylvie Cachay's  life, work and spirit"
1248,Larry Altman on his role in the Viens case
1249,Exclusive: David Viens speaks out from jail
1250,Remembering Dawn Viens
1251,Sylvie Cachay's designs leave impression on the fashion world
1252,Sylvie Cachay: A friend to animals
1253,Sneak peek: Death at Soho House
1254,Preview: Death at Soho House
1255,"Preview: ""48 Hours"" double feature"
1256,Brett Parker's defense attorney speaks out
1257,Jury foreman sheds light on Brett Parker verdict
1258,"Medical examiner: ""I actually speak for the dead"""
1259,Sneak peek: A Bad Bet
1260,Preview: A Bad Bet
1261,Maureen Maher's adoption diaries
1262,Sneak peek: Perilous Journey
1263,Medical examiner suspected homicide in deaths of pastor's wives
1264,Trail of clues found in parsonage garage
1265,Does pastor’s story about wife’s fatal crash hold up to the evidence?
1266,Sneak peek: Death at the Parsonage
1267,Sneak peek: Death at the Parsonage
1268,Preview: Death at the Parsonage
1269,Was Jewel Schirmer's fatal fall an accident or murder?
1270,The Stranger You Know | Full Episode
1271,"Brian Pennington, wife, questioned"
1272,The Year We Disappeared | Full Episode
1273,Saturday at 9: What if someone wanted you dead... but you lived to tell?
1274,Sneak peek: The Stranger You Know
1275,Sneak peek: The Year We Disappeared
1276,"Canada's Highway of Tears deadly, but beautiful"
1277,Attack survivor speaks out for first time
1278,CBC producer's personal connection to Highway of Tears victims
1279,Remembering Highway of Tears victim Colleen MacMillen
1280,Sister of Highway of Tears victim on letting go of guilt
1281,Searching for Maddy Scott by sonar boat
1282,Who killed Lanny Horwitz?
1283,What did the crime scene at the Horwitz home tell investigators?
1284,Did Radley Horwitz have a motive for murder?
1285,Extra: Gambling for a living
1286,Extra: Ernie Scherer interrogation excerpt
1287,Sneak peek: The Country Club Murders
1288,Preview: Walking Free
1289,Sneak peek: Walking Free
1290,David Camm jailed for murders he didn't commit
1291,"""It took three trials,"" says David Camm's former lawyer"
1292,Preview: Hollywood Secrets
1293,Would DNA lead investigators to Juliana Redding's killer?
1294,Who killed aspiring actress Juliana Redding?
1295,"Slain actress Juliana Redding ""like a magnet"" to men, friend says"
1296,Juliana Redding's killer left clues at the crime scene
1297,The sentencing of David Pietz
1298,David Pietz's parents in court to support son
1299,Nicole Pietz's mother offers forgiveness to daughter's killer
1300,Seeking justice for Nicole Pietz
1301,Cronkite breaks news of President Kennedy's death
1302,Who killed Heather DeWild?
1303,"With no forensic evidence, can prosecutors prove their case against Dan DeWild?"
1304,"Did identical twins watch ""CSI"" in an attempt to commit the perfect murder?"
1305,Police dogs demonstrate using scent to ID a suspect
1306,What's next for Ryan Ferguson?
1307,"Ryan Ferguson: ""I'm still standing in prison"""
1308,"""The day always comes if you're innocent,"" says Ryan Ferguson's lawyer"
1309,Ryan Ferguson hopes to be re-united with family
1310,"""We'll have something to be thankful for"""
1311,"Can Ryan Ferguson ""enjoy the moment"" after his conviction is vacated?"
1312,Ryan Ferguson reacts after an appeals court throws out his murder conviction
1313,"Ryan Ferguson's vacated murder conviction is a ""new chapter"""
1314,"""You will always get justice if you wait long enough"""
1315,Ryan Ferguson's family reacts to court throwing out son's conviction
1316,Nicole Pietz's friends speak out
1317,Detective on Nicole Pietz cold case
1318,Sabrina Strieck on her relationship with David Pietz
1319,A mother seeks answers in her daughter's murder
1320,"Was Nicole Pietz's killing a ""random act?"""
1321,Who wanted Nicole Pietz dead?
1322,"""She was my heart,"" mother says of slain daughter"
1323,Sneak peek: Relentless
1324,An expert weighs in on teen dating violence
1325,Teen dating violence: A survivor shares her story
1326,Teen dating violence: What parents need to know
1327,"Teen advocates on dating abuse, warning signs"
1328,Nathaniel Fujita's changing behavior
1329,Sneak peek: Loved to Death
1330,Extra: Did the Gerhartsreiter jury get it right?
1331,"Extra: FBI agents question ""Clark Rockefeller"""
1332,Extra: Becoming a Rockefeller
1333,Preview: Loved to Death
1334,Sneak peek: Loved to Death
1335,Mother of slain teen Lauren Astley discusses breakup violence
1336,Lauren Astley's friends describe trouble in her relationship
1337,"Nate Fujita ""isn't somebody who could kill,"" uncle says"
1338,"""Was she screaming?"" asks mother of murdered teen"
1339,Extra: How did John Sohus die?
1340,Extra: Where's Linda Sohus?
1341,"Extra: How Walter Kirn met a ""Rockefeller"""
1342,Sneak peek: aka Rockefeller
1343,Coroner uses skull to determine cause of death in 1985 killing
1344,"Rockefeller impostor appeals to producer in ""48 Hours"" interview"
1345,"""What would you like to call me?"" con man asks Erin Moriarty"
1346,FBI agents interview con man who posed as Rockefeller
1347,Extra: Prosecution's opening statement in Mueller murder trial
1348,Mueller defense attorney's opening statement
1349,Preview: aka Rockefeller
1350,Recreating Leslie Mueller's alleged journey down creek
1351,Preview: Death at Cottonwood Creek
1352,Preview: Death In Cottonwood Creek
1353,Waiting on a verdict
1354,Was Leslie Mueller's death an accident or murder?
1355,Inside the mind of a juror
1356,A look inside forensic testing in the Mueller trial
1357,Ariel Mueller talks about her father
1358,Alex Mueller on his parent's relationship
1359,Inside the Lanny Horwitz crime scene
1360,"Mary Todd:  ""We're the most normal family"""
1361,Todd family changed by son's death
1362,Rick Todd on hitting roadblocks in quest for answers in son's death
1363,Shane Todd's girlfriend on finding his body
1364,Family fun awaited Shane Todd
1365,Why is the death of American Shane Todd so important?
1366,Did espionage over high-tech secrets lead to Shane Todd's death?
1367,Shane Todd mourned by younger brothers
1368,"Author dedicated to seeking justice in ""sweetheart murders"" case"
1369,Sneak peek: The Sweetheart Murders
1370,"1980 police video of ""sweetheart murders"" crime scene"
1371,"Murder victim's sister speaks to ""48 Hours"""
1372,"Man falsely accused in 1980 murder calls accusation an ""outrage"""
1373,Preview: The Sweetheart Murders
1374,"On The New Season of ""48 Hours"""
