,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
10,Husband Poisons HIs Wife,2023-05-10,27271,1317,21.0,"Even though James knows exactly what's going on (he poisoned his wife), he acts via text as though he is super concerned.  TrueCrime #KendallRae #shorts 

True Crime with Kendall Rae podcast
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr

Shop my Merch! https://milehighermerch.com/
Donate to NCMEC: https://give.missingkids.org/campaign/kendall-rae/c438796

Check out my other podcasts:
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod

The Sesh (Current events, a little true crime, and a dash of personal)
https://bit.ly/3Mtoz4X
@the_seshpodcast
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

Check out by brand, Higher Love Wellness: https://higherlovewellness.com/
Use code KENDALLRAE for 10% off your order (excludes bundles)

*Follow My Social!* @KendallRaeOnyt
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK
True Crime TikTok: https://bit.ly/3VDbc77
Personal TikTok: https://bit.ly/41hmRKg
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr

REQUESTS:
General case suggestion form: https://bit.ly/32kwPly
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj

Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T:
For Business Inquiries - kendallrae@night.co
Send me mail 
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112

Researched by:
Emily Dodge

Edited by:
Emily Dodge
Tom Mckinnon",May,Kendall Rae
11,Man Poisons His Wife,2023-05-09,35865,1703,39.0,"This is the story of the Poisoner Dentist #TrueCrime #KendallRae #shorts 

True Crime with Kendall Rae podcast
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr

Shop my Merch! https://milehighermerch.com/
Donate to NCMEC: https://give.missingkids.org/campaign/kendall-rae/c438796

Check out my other podcasts:
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod

The Sesh (Current events, a little true crime, and a dash of personal)
https://bit.ly/3Mtoz4X
@the_seshpodcast
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

Check out by brand, Higher Love Wellness: https://higherlovewellness.com/
Use code KENDALLRAE for 10% off your order (excludes bundles)

*Follow My Social!* @KendallRaeOnyt
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK
True Crime TikTok: https://bit.ly/3VDbc77
Personal TikTok: https://bit.ly/41hmRKg
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr

REQUESTS:
General case suggestion form: https://bit.ly/32kwPly
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj

Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T:
For Business Inquiries - kendallrae@night.co
Send me mail 
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112

Researched by:
Emily Dodge

Edited by:
Emily Dodge
Tom Mckinnon",May,Kendall Rae
12,Lana Clayton Uses Eye Drops to Poison Her Husband?! The Visine Killer,2023-05-08,809459,30673,1517.0,"Go to https://earthbreeze.com/kendallrae to get started with 40% off Earth Breeze Eco Sheets! 
#truecrime  #KendallRae

In this video, Kendall goes over the murder of Steven Clayton, who was poisoned by his wife using Visine. 

True Crime with Kendall Rae podcast
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr

Shop my Merch! https://milehighermerch.com/
Donate to NCMEC: https://give.missingkids.org/campaign/kendall-rae/c438796

Check out my other podcasts:
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod

The Sesh (Current events, a little true crime, and a dash of personal)
https://bit.ly/3Mtoz4X
@the_seshpodcast
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

Check out my brand, Higher Love Wellness: https://higherlovewellness.com/
Use code KENDALLRAE for 10% off your order (excludes bundles)

*Follow My Social!* @KendallRaeOnyt
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK
My Zoo: http://instagram.com/milehigherzoo
Tiktok: https://www.tiktok.com/@officialtckr?_t=8bzCHcDcrPi&_r=1
Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr

REQUESTS:
General case suggestion form: https://bit.ly/32kwPly
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj
Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T:
For Business Inquiries - kendallrae@night.co
Send me mail
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112

Researched by:
Emily Dodge
Edited by:

Emily Dodge
Tom Mckinnon

Source Material: 
https://pastebin.com/ZFeUr2mi",May,Kendall Rae
13,Investigating Stacey Castor: The Woman that Murdered Her Husbands,2023-05-08,35458,1658,23.0,"Investigators begin looking for further evidence that Stacey was responsible for murdering both of her husbands. #TrueCrime #KendallRae #shorts 

True Crime with Kendall Rae podcast
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr

Shop my Merch! https://milehighermerch.com/
Donate to NCMEC: https://give.missingkids.org/campaign/kendall-rae/c438796

Check out my other podcasts:
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod

The Sesh (Current events, a little true crime, and a dash of personal)
https://bit.ly/3Mtoz4X
@the_seshpodcast
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

Check out by brand, Higher Love Wellness: https://higherlovewellness.com/
Use code KENDALLRAE for 10% off your order (excludes bundles)

*Follow My Social!* @KendallRaeOnyt
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK
True Crime TikTok: https://bit.ly/3VDbc77
Personal TikTok: https://bit.ly/41hmRKg
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr

REQUESTS:
General case suggestion form: https://bit.ly/32kwPly
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj

Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T:
For Business Inquiries - kendallrae@night.co
Send me mail 
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112

Researched by:
Emily Dodge

Edited by:
Emily Dodge
Tom Mckinnon",May,Kendall Rae
14,Wife Murdered Her Husband?,2023-05-07,31741,1521,26.0,"At this point, investigators begin to suspect that Stacey Castor was responsible for the murder of her husband. #TrueCrime #KendallRae #shorts 

True Crime with Kendall Rae podcast
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr

Shop my Merch! https://milehighermerch.com/
Donate to NCMEC: https://give.missingkids.org/campaign/kendall-rae/c438796

Check out my other podcasts:
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod

The Sesh (Current events, a little true crime, and a dash of personal)
https://bit.ly/3Mtoz4X
@the_seshpodcast
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

Check out by brand, Higher Love Wellness: https://higherlovewellness.com/
Use code KENDALLRAE for 10% off your order (excludes bundles)

*Follow My Social!* @KendallRaeOnyt
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK
True Crime TikTok: https://bit.ly/3VDbc77
Personal TikTok: https://bit.ly/41hmRKg
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr

REQUESTS:
General case suggestion form: https://bit.ly/32kwPly
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj

Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T:
For Business Inquiries - kendallrae@night.co
Send me mail 
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112

Researched by:
Emily Dodge

Edited by:
Emily Dodge
Tom Mckinnon",May,Kendall Rae
15,Officers Don’t Believe Widows Story?,2023-05-07,22171,1247,13.0,"Investigators found a bottle of antifreeze under the bead of deceased David, and yet, officers weren’t buying the story that Stacey Castor was telling. #TrueCrime #KendallRae #shorts 

True Crime with Kendall Rae podcast
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr

Shop my Merch! https://milehighermerch.com/
Donate to NCMEC: https://give.missingkids.org/campaign/kendall-rae/c438796

Check out my other podcasts:
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod

The Sesh (Current events, a little true crime, and a dash of personal)
https://bit.ly/3Mtoz4X
@the_seshpodcast
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

Check out by brand, Higher Love Wellness: https://higherlovewellness.com/
Use code KENDALLRAE for 10% off your order (excludes bundles)

*Follow My Social!* @KendallRaeOnyt
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK
True Crime TikTok: https://bit.ly/3VDbc77
Personal TikTok: https://bit.ly/41hmRKg
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr

REQUESTS:
General case suggestion form: https://bit.ly/32kwPly
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj

Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T:
For Business Inquiries - kendallrae@night.co
Send me mail 
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112

Researched by:
Emily Dodge

Edited by:
Emily Dodge
Tom Mckinnon",May,Kendall Rae
16,Poison or Natural Causes?,2023-05-06,39212,1886,33.0,"Stacey goes off and remarries just a year later after losing her husband, and things seemed a tad off…  #TrueCrime #KendallRae #shorts 

True Crime with Kendall Rae podcast
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr

Shop my Merch! https://milehighermerch.com/
Donate to NCMEC: https://give.missingkids.org/campaign/kendall-rae/c438796

Check out my other podcasts:
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod

The Sesh (Current events, a little true crime, and a dash of personal)
https://bit.ly/3Mtoz4X
@the_seshpodcast
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

Check out by brand, Higher Love Wellness: https://higherlovewellness.com/
Use code KENDALLRAE for 10% off your order (excludes bundles)

*Follow My Social!* @KendallRaeOnyt
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK
True Crime TikTok: https://bit.ly/3VDbc77
Personal TikTok: https://bit.ly/41hmRKg
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr

REQUESTS:
General case suggestion form: https://bit.ly/32kwPly
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj

Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T:
For Business Inquiries - kendallrae@night.co
Send me mail 
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112

Researched by:
Emily Dodge

Edited by:
Emily Dodge
Tom Mckinnon",May,Kendall Rae
17,Dentist James Craig Poisons Wife's Protein Shakes,2023-05-01,1031602,36641,2382.0,"#dentistpoisonswife #husbandpoisonswife #truecrime #jamescraig 

In this video, Kendall talks about James Craig, a Colorado dentist, who poisons his wife with potassium cyanide. Believe it or not, this was not his first time trying to poison her, but it was his first time doing it successfully. 

Shop my Merch! https://milehighermerch.com/
Donate to NCMEC: https://give.missingkids.org/campaign/kendall-rae/c438796 

True Crime with Kendall Rae podcast
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr 

Check out Higher Love Wellness: https://higherlovewellness.com/ 
Use code KENDALLRAE for 10% off your order (excludes bundles)

Sources: https://pastebin.com/diXWJByr

Check out my other podcasts: 
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod 

The Sesh (Get To Know Me Podcast)
https://bit.ly/3Mtoz4X
@the_seshpodcast 
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

*Follow My Social!* @KendallRaeOnyt
Vlog Channel: https://www.youtube.com/c/Kendaily 
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK 
My Zoo: http://instagram.com/milehigherzoo
Tiktok: https://www.tiktok.com/@officialtckr?_t=8bzCHcDcrPi&_r=1

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr 

REQUESTS: 
General case suggestion form: https://bit.ly/32kwPly 
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj 
Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T: 
✉ For Business Inquiries - kendallrae@night.co

✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112

Researched By: 
Emily Dodge

Edited By: 
Emily Dodge
Thomas McKinnon

 #TrueCrime #KendallRae #AngelaCraig #JamesCraig",May,Kendall Rae
18,Self Defense or Premeditated Murder?,2023-05-01,35026,1319,24.0,"Watch the full video on the murder of Emmett Corrigan here: https://www.youtube.com/watch?v=VfKmvIwmbCU&t=368s  

Was this in self defense of his wife, or a pre planned murder? #Unsolved #TrueCrime #KendallRae #shorts 

Graphic Designer Application: https://forms.gle/bMedRm6DcFiraWp88 

Subscribe to my podcast! True Crime with Kendall Rae
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr 

Check out Higher Love Wellness: https://higherlovewellness.com/ 
Use code KENDALLRAE for 15% off your order (excludes bundles)

Subscribe & hit that bell so you don’t miss a video! https://bit.ly/2IJL4EX

Check out my other podcasts: 
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod 

The Sesh (Get To Know Me Podcast)
https://bit.ly/3Mtoz4X
@the_seshpodcast 
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

*Follow My Social!* @KendallRaeOnyt
Vlog Channel: https://www.youtube.com/c/Kendaily 
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK 
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr 

REQUESTS: 
General case suggestion form: https://bit.ly/32kwPly 
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj 
Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T: 
✉ For Business Inquiries - kendall@INFAgency.com

✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",May,Kendall Rae
19,Man Charged With Murder,2023-04-30,883069,24061,585.0,"Watch the full video on the murder of Emmett Corrigan here: https://www.youtube.com/watch?v=VfKmvIwmbCU&t=368s

Robert was charged with first degree murder for shooting the man his wife was having an affair with #unsolved  #TrueCrime #KendallRae #shorts 

Graphic Designer Application: https://forms.gle/bMedRm6DcFiraWp88 

Subscribe to my podcast! True Crime with Kendall Rae
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr 

Check out Higher Love Wellness: https://higherlovewellness.com/ 
Use code KENDALLRAE for 15% off your order (excludes bundles)

Subscribe & hit that bell so you don’t miss a video! https://bit.ly/2IJL4EX

Check out my other podcasts: 
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod 

The Sesh (Get To Know Me Podcast)
https://bit.ly/3Mtoz4X
@the_seshpodcast 
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

*Follow My Social!* @KendallRaeOnyt
Vlog Channel: https://www.youtube.com/c/Kendaily 
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK 
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr 

REQUESTS: 
General case suggestion form: https://bit.ly/32kwPly 
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj 
Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T: 
✉ For Business Inquiries - kendall@INFAgency.com

✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Apr,Kendall Rae
20,Two Men Shot in Walgreens Parking Lot?,2023-04-30,29892,1251,24.0,"Watch the full video on the murder of Emmett Corrigan here: https://www.youtube.com/watch?v=VfKmvIwmbCU&t=368s

Both men were shot in this scenario, all from seeking revenge #Unsolved #TrueCrime #KendallRae #shorts 

Graphic Designer Application: https://forms.gle/bMedRm6DcFiraWp88 

Subscribe to my podcast! True Crime with Kendall Rae
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr 

Check out Higher Love Wellness: https://higherlovewellness.com/ 
Use code KENDALLRAE for 15% off your order (excludes bundles)

Subscribe & hit that bell so you don’t miss a video! https://bit.ly/2IJL4EX

Check out my other podcasts: 
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod 

The Sesh (Get To Know Me Podcast)
https://bit.ly/3Mtoz4X
@the_seshpodcast 
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

*Follow My Social!* @KendallRaeOnyt
Vlog Channel: https://www.youtube.com/c/Kendaily 
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK 
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr 

REQUESTS: 
General case suggestion form: https://bit.ly/32kwPly 
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj 
Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T: 
✉ For Business Inquiries - kendall@INFAgency.com

✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Apr,Kendall Rae
21,Unsolved Case of the Bradley Sisters,2023-04-29,38726,1725,22.0,"The missing Bradley sisters have still never been found  #Unsolved #TrueCrime #KendallRae #shorts 

Graphic Designer Application: https://forms.gle/bMedRm6DcFiraWp88 

Subscribe to my podcast! True Crime with Kendall Rae
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr 

Check out Higher Love Wellness: https://higherlovewellness.com/ 
Use code KENDALLRAE for 15% off your order (excludes bundles)

Subscribe & hit that bell so you don’t miss a video! https://bit.ly/2IJL4EX

Check out my other podcasts: 
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod 

The Sesh (Get To Know Me Podcast)
https://bit.ly/3Mtoz4X
@the_seshpodcast 
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

*Follow My Social!* @KendallRaeOnyt
Vlog Channel: https://www.youtube.com/c/Kendaily 
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK 
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr 

REQUESTS: 
General case suggestion form: https://bit.ly/32kwPly 
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj 
Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T: 
✉ For Business Inquiries - kendall@INFAgency.com

✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Apr,Kendall Rae
22,Missing Persons Case Continued. Is Boyfriend Involved?,2023-04-28,75157,3591,81.0,"Watch the full video on the disappearance of the Bradley sisters here: https://www.youtube.com/watch?v=fbJI-si5BKQ&t=1750s 

At this point, George, the boyfriend of the girls’ mother, is under high suspicion. #Unsolved #TrueCrime #KendallRae #shorts 

Graphic Designer Application: https://forms.gle/bMedRm6DcFiraWp88 

Subscribe to my podcast! True Crime with Kendall Rae
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr 

Check out Higher Love Wellness: https://higherlovewellness.com/ 
Use code KENDALLRAE for 15% off your order (excludes bundles)

Subscribe & hit that bell so you don’t miss a video! https://bit.ly/2IJL4EX

Check out my other podcasts: 
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod 

The Sesh (Get To Know Me Podcast)
https://bit.ly/3Mtoz4X
@the_seshpodcast 
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

*Follow My Social!* @KendallRaeOnyt
Vlog Channel: https://www.youtube.com/c/Kendaily 
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK 
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr 

REQUESTS: 
General case suggestion form: https://bit.ly/32kwPly 
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj 
Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T: 
✉ For Business Inquiries - kendall@INFAgency.com

✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Apr,Kendall Rae
23,Man Tries to Murder Family,2023-04-26,34410,1573,32.0,"Watch the full video on this case here: https://www.youtube.com/watch?v=5dx5ksBzlcA&t=88s

The most important factor here is the children and unfortunately, it may take years for them to fully process what had happened. #truecrime #Unsolved #TrueCrime #KendallRae #shorts 

Graphic Designer Application: https://forms.gle/bMedRm6DcFiraWp88 

Subscribe to my podcast! True Crime with Kendall Rae
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr 

Check out Higher Love Wellness: https://higherlovewellness.com/ 
Use code KENDALLRAE for 15% off your order (excludes bundles)

Subscribe & hit that bell so you don’t miss a video! https://bit.ly/2IJL4EX

Check out my other podcasts: 
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod 

The Sesh (Get To Know Me Podcast)
https://bit.ly/3Mtoz4X
@the_seshpodcast 
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

*Follow My Social!* @KendallRaeOnyt
Vlog Channel: https://www.youtube.com/c/Kendaily 
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK 
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr 

REQUESTS: 
General case suggestion form: https://bit.ly/32kwPly 
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj 
Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T: 
✉ For Business Inquiries - kendall@INFAgency.com

✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Apr,Kendall Rae
24,Wife Choose Not to Press Charges on Husband,2023-04-26,43445,2228,68.0,"Watch the full video on this story here: https://www.youtube.com/watch?v=5dx5ksBzlcA&t=88s

Neha, Dharmesh’s wife, chose not to press charges. #Unsolved #TrueCrime #KendallRae #shorts 

Graphic Designer Application: https://forms.gle/bMedRm6DcFiraWp88 

Subscribe to my podcast! True Crime with Kendall Rae
Apple Podcasts: https://apple.co/3rks84o
Spotify: https://spoti.fi/3jC66pr 

Check out Higher Love Wellness: https://higherlovewellness.com/ 
Use code KENDALLRAE for 15% off your order (excludes bundles)

Subscribe & hit that bell so you don’t miss a video! https://bit.ly/2IJL4EX

Check out my other podcasts: 
Mile Higher (True Crime)
@milehigherpod
YouTube: https://bit.ly/2ROzJcw
Twitter: http://twitter.com/milehigherpod
Instagram: http://instagram.com/milehigherpod 

The Sesh (Get To Know Me Podcast)
https://bit.ly/3Mtoz4X
@the_seshpodcast 
IG: https://bit.ly/3a9t6Xr
TW: https://bit.ly/2XH4C2A

*Follow My Social!* @KendallRaeOnyt
Vlog Channel: https://www.youtube.com/c/Kendaily 
Twitter: http://twitter.com/kendallraeonyt
Instagram: http://instagram.com/kendallraeonyt
Facebook: https://bit.ly/3kar4NK 
My Zoo: http://instagram.com/milehigherzoo

Watch my documentary, Apartment 801: https://bit.ly/2RJ9XXr 

REQUESTS: 
General case suggestion form: https://bit.ly/32kwPly 
Form for people directly related/ close to the victim: https://bit.ly/3KqMZLj 
Join my discord to chat with other viewers about this video, its free! https://discord.com/invite/an4stY9BCN

C O N T A C T: 
✉ For Business Inquiries - kendall@INFAgency.com

✉ Send me mail ✉
Kendall Rae
8547 E Arapahoe Rd Ste J # 233
Greenwood Village, CO 80112",Apr,Kendall Rae
