,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
194,"She Vanished For 12 Days, Then Sister Looks Behind The Bookcase: 5 Solved Missing Persons Cases",2020-06-18,2017620,35346,2023.0,"Today, we're covering 5 solved missing persons cases with unexpected twists. From the cold case of George Carroll that was finally solved decades later to the true scary story of Mariesa Weber, these missing people were found in unbelievable places you'd never think to look. Each of these solved cases is a real life, true horror story that baffled detectives who tried to dig up any sort of evidence or strange clues to no avail - and although these cases are solved, some of the mystery still remains. How many unsolved cold cases have the same outcomes as these true stories? Join us for a true crime storytime covering 5 solved disappearances.",Jun,Explore with Us
195,The Disturbing Case of Lauren Giddings: Shocking Solved True Crime Story & Missing Persons Case,2020-06-16,273516,10597,715.0,"Today, we're covering the true scary story and creepy solved case of Stephen McDaniel. In 2011, Lauren Giddings disappeared without a trace from her student housing apartment across the street from Mercer University Law School. It wasn't long before Lauren Giddings' neighbor Stephen McDaniel got his fifteen minutes of fame on the news. He gave a shocking infamous interview in which he realized he was caught on live TV, which ended up cracking the case and revealing him to be the murderer. This is a true horror story: this case has been solved, and as it turns out, Stephen McDaniel was stalking his neighbor. Years later, scary footage was released showing Stephen filming from the window of Lauren's apartment just before the disturbing incident occurred. Join us for a true crime storytime covering the solved true story of Stephen McDaniel.",Jun,Explore with Us
196,The Most Disturbing Story You've NEVER Heard Of: GERALD BULLINGER | Missing Person & True Crime Case,2020-06-16,1637863,30165,1818.0,"Today, we're covering the most disturbing true crime case you've NEVER heard of: the unsolved case of Gerald Bullinger. Gerald Bullinger disappeared without a trace after the murder of his wife, girlfriend, and girlfriend's daughter. He was never seen again and remains a missing person to this day. His vehicle was found abandoned at a remote campground in Bridger-Teton National Forest with no evidence left behind. Detectives and search and rescue combed the forest, but found no clues or any sign of Gerald. Their investigation yielded absolutely nothing. It was as if he completely vanished into thin air and is now a cold case. But what led up to this disturbing crime and why? Is Gerald Bullinger still alive somewhere out there? Will his missing persons case ever be solved? Join us for a true crime storytime covering the true story of Gerald Bullinger.",Jun,Explore with Us
197,CCTV Captured Their Final Moments Before They Vanished: 3 Unsolved Missing Persons Cases,2020-06-09,537938,11891,505.0,"Today, we're covering 3 chilling disappearances caught on CCTV that can't be explained. Years later, all 3 cold cases remain unsolved mysteries. All of these missing people were caught on camera just moments before they disappeared, but unfortunately, the footage didn't lend enough clues for investigators to solve the cases. Will these missing persons cases ever be solved? What caused Andrew Gosden, Trevor Deely, and Brian Shaffer to completely vanish without a trace? In all 3 cases, the only clue left behind was the CCTV footage that captured their final moments on camera. Internet sleuths and detectives alike have remained baffled for years, coming up with many theories to attempt to explain their disappearances. Join us for a true crime storytime covering 3 unsolved missing persons cases.",Jun,Explore with Us
198,"Man Mysteriously Dies, Then His Security Camera Reveals CHILLING Clues: JOHN LANG",2020-06-08,5023007,67763,10256.0,"Today, we're covering the true scary story and true crime case of John Lang. To this day, no one can explain his mysterious death. In the days leading up to his demise, John Lang posted frantic messages online claiming he dug too deep into a local Fresno conspiracy and needed help. A few days later, John was found dead in his burning home, leaving behind a collection of mysterious surveillance videos uploaded to his YouTube channel: Lang Marine. According to John Lang, these creepy videos were proof the Fresno police were working together to stalk, frame, and eventually murder him. One video in particular shows a man across the street sitting in a dark van filming John Lang's home. John's footage has sparked fierce debate and many theories across the web: was he truly murdered by the Fresno police or did he just lose his mind? Did his website and YouTube channel document a true scary story unfolding before our eyes? Or was he simply delusional? If John Lang is to be believed, this is a disturbing true horror story that may forever remain unexplained. In this video, we're giving our analysis of the case in our own investigative journalism piece. Join us for a scary storytime covering the unsolved mystery of John Lang.",Jun,Explore with Us
199,Solved Disappearances With Unexpected Twists: Solved Missing Persons Cases & True Crime Stories,2020-05-29,1446968,28714,1503.0,"Today, we're covering true stories of solved disappearances with unexpected twists. These missing persons cases didn't end like ANYONE believed they would, and it makes you wonder: how many current unsolved cold cases share the same endings as these stories? While the case of Jerika Binks was solved just a mere year later, the case of Pamela Jackson and Cheryl Miller took a whopping 43 years to solve. For over four decades, no one had any clue what happened to Pamela and Cheryl and their disappearance remained an unsolved mystery. Detectives tried to find any sort of strange clues to point them in the right direction to no avail, and as it turns out, everyone's theories were completely wrong. Join us for a true crime storytime covering 3 true scary stories of solved disappearances.",May,Explore with Us
200,The Case of Jodi Huisentruit: Disturbing Details Revealed | True Crime Story & Missing Persons Case,2020-05-26,957529,14839,942.0,"Today, we're covering the mysterious true crime story of Jodi Huisentruit. In 1995, Jodi Huisentruit completely disappeared without a trace. She was never seen again and remains a missing person to this day. Sadly, it's still a cold case 25 years later. The strange clues left behind at the scene were bizarre and only further deepend the mystery. During the investigation, detectives and internet sleuths alike dug up creepy evidence supporting many different theories. Even though many scary details have surfaced, the case is still unsolved. How did Jodi completely vanish without a trace? Will this case ever be solved, or will it still be an unsolved mystery in the years to come? This true scary story is simply baffling. Join us for a true crime storytime covering the unexplained case of Jodi Huisentruit.",May,Explore with Us
201,The Disturbing Case of the Yuba County 5,2020-05-12,477603,12669,987.0,"Today, we're covering the true crime story of the Yuba County 5. Also known as America's Dyatlov Pass, this missing persons case is incredibly bizarre and creepy. To this very day, it remains an unsolved mystery with tons of theories surrounding the unexplained disappearance of the Yuba County 5. Despite an intensive investigation by authorities, the whereabouts of Gary Mathias have never been uncovered and his disappearance may forever remain a cold case. What caused the Yuba County 5 to disappear and go missing into the snowy night, never to be seen ever again? This true scary story is simply baffling and may never be solved. Join us for a true crime storytime covering the mysterious unsolved case of the Yuba County 5.",May,Explore with Us
202,Solved Disappearances With Unexpected Endings: 10 Solved Missing Persons Cases & True Crime Stories,2020-05-10,1411232,25709,1264.0,"Today, we're covering solved true crime stories featuring missing persons cases with unexpected endings. When someone goes missing, the possibilities can be mind-boggling. From the mysterious disappearance of Larry Bader to the incredible true story of Shoichi Yokoi, these unbelievable mysteries didn't end like anyone had expected. Some of these cases remained unsolved for years before the rest of the story finally unraveled. If it weren't for the work of detectives digging for clues, some of these missing persons cases may have forever remained unsolved mysteries. While some of these true stories are solved cold cases, others are extraordinary tales of survival. Join us for a true crime storytime covering these incredible solved disappearances.",May,Explore with Us
203,5 Strangest National Park Disappearances: True Stories of National Park Missing Persons Cases,2020-05-03,323425,11192,413.0,"Today, we're covering 5 creepy and unexplained true stories of National Park disappearances. In National Parks across America, hundreds of people have disappeared without a trace. They remain unsolved missing persons cases to this very day. From the cold case of Dennis Martin to the bizarre mystery of Bessie and Glen Hyde in the Grand Canyon, these unbelievable true stories will leave you scratching your head. Bizarrely enough, in each of these missing persons cases, very little clues were left behind. Will these true crime cases ever be solved, or will they forever remain unsolved mysteries? Many of these cases are listed in the Missing 411 series by David Paulides, but this video is in no way associated with Missing 411 or David Paulides. Join us for a scary storytime as we cover these mysterious National Park disappearances.",May,Explore with Us
204,Cold Case SOLVED After 26 Years: The True Story of Sherri Rasmussen | True Crime Solved Mystery,2020-05-02,718977,15880,1119.0,"Today, we're covering the solved true crime story and mystery of Sherri Rasmussen. This cold case remained unsolved for years until it was finally solved in 2009. It's one of the creepiest mysteries we've ever covered. For over two decades, the perpetrator behind the fate of Sherri Rasmussen remained a complete unsolved mystery until the investigation took a mysterious turn. When investigators took a closer look at strange clues left at the scene, they began to put the pieces of this true crime puzzle together once and for all. Join us for a storytime as we tell the true story of Sherri Rasmussen.",May,Explore with Us
205,The Case of Karlie Guse: Shocking Untold Details Revealed | True Crime Story & Missing Persons Case,2020-04-27,3360835,54506,9352.0,"Today, we're covering the true crime story and disappearance of Karlie Lain Guse. In 2018, Karlie Guse completely disappeared without a trace. She was never seen again and remains a missing person to this day. Ever since, the theories surrounding this missing persons case have grown more and more eerie. Internet sleuths have pointed to various clues found during their own investigations in an attempt to solve the mysterious whereabouts of Karlie Guse. How did Karlie completely vanish without a trace, leaving her disappearance an unsolved mystery for nearly 2 years? How long will she remain a missing person? Will her case ever be solved? Or will it become a cold case in the years to come? Join us for a true crime storytime covering the unexplained case and true story of Karlie Guse.",Apr,Explore with Us
206,Solved Disappearances With Unexpected Twists: Missing People Who Were FOUND | Missing Persons Cases,2020-04-25,1687390,29390,1097.0,"These missing persons cases were SOLVED, but not as ANYONE had anticipated. Today, we're covering mysterious solved disappearances and true stories featuring missing people who were actually FOUND. From the unexplained vanishing of Brenda Heist to the unbelievable story of Alex Cooper, these bizarre cases remained unsolved for quite some time before the true story was revealed. For instance, Lorene Roberts disappeared for over THREE DECADES before her cold case was finally closed and solved. Join us as we countdown the top 5 solved missing persons cases.",Apr,Explore with Us
207,The Skinwalker Ranch Story,2020-04-19,152084,6711,376.0,"From UFOs to aliens to the infamous skinwalker, Skinwalker Ranch is legendary for its reported paranormal activity. The alleged true stories surrounding Skinwalker Ranch are incredibly scary and creepy, featuring any type of paranormal creature or cryptid you can think of. Is this notoriously haunted Utah location really home to not only the extraterrestrial, but a supernatural being that can take the form of animals? Are the UFO sightings frequently reported in the area real or fake? Due to the mysterious reputation of Skinwalker Ranch, the entire Uintah Basin is reported to be a hotbed of UFO activity and unexplained hauntings. Today, we're diving into the true stories and unsolved mystery of Skinwalker Ranch, featuring footage of the actual creepy location itself. Until someone can capture one of these alleged creatures on camera, Skinwalker Ranch may forever remain a mystery. Do YOU believe Skinwalker Ranch - also known as Sherman Ranch - is plagued by skinwalkers, UFOs, aliens, ghosts, cryptids, and any other supernatural creature you can think of? Let us know in the comments down below.",Apr,Explore with Us
208,The Case of Lori Vallow: Documents Reveal Shocking Details About Missing Children | True Crime Story,2020-04-16,360499,10641,840.0,"Lori Vallow has stayed in headlines across the nation for more than six months. The true story surrounding the mysterious disappearance of her two children - JJ Vallow and Tylee Ryan - has captivated people around the world. How did JJ and Tylee completely vanish without a trace, remaining an unsolved missing persons case for over half a year? Could Lori and her husband Chad Daybell have something to do with it? Along with their two missing children, there's also a series of unexplained events that seem to follow Lori Vallow and Chad Daybell wherever they go. This true crime story is simply unbelievable. Today, we're exploring the true story and case of Lori Vallow, an unsolved mystery that gets more and more creepy by the day.",Apr,Explore with Us
209,Decades Old Cold Cases Finally SOLVED | 3 True Crime Stories of Mysteries & Missing Persons Cases,2020-04-15,776535,22898,514.0,"These are the true stories of 3 cold cases finally SOLVED decades later. For years, these cases turned completely cold. Despite years of investigation and detective work, many believed they would forever remain unsolved mysteries. From missing persons cases to piecing together strange clues surrounding a creepy mystery, these three scary cases were solved just recently. However, some mysterious questions still remain that need investigating. While one of these missing persons cases is considered solved, they still have never been found and mystery continues to loom. Join us as we explore the stories of these creepy solved mysteries.",Apr,Explore with Us
210,3 Extremely Creepy Unsolved Mysteries Caught On Camera | 3 True Stories of Missing Persons Cases,2020-04-12,495439,12407,945.0,"Today, we're covering the true stories of 3 extremely creepy unsolved mysteries caught on camera. From an unsettling and scary disappearance in the midst of a party to a man who somehow vanished in the middle of Las Vegas, these mind-boggling and unexplained true stories will certainly leave you scratching your head. While no one spotted these missing people just as they were about to disappear, they were caught on camera - two on CCTV and one on surveillance footage - documenting their last moments before vanishing. While some cases on this countdown list are considered solved, there are still many questions that remain unanswered. Internet sleuths point to the strange clues and circumstances surrounding these 3 cases. What do you think about these extremely creepy unsolved mysteries that were somehow caught on tape? Let us know your theories in the comments below.",Apr,Explore with Us
211,CoryxKenshin: The YouTube Star Who Disappeared,2020-04-01,236255,10612,2550.0,"CoryxKenshin is a very popular YouTube star with over 5 million subscribers, rising to fame for his gaming videos. However, nearly a year ago, he completely disappeared. Ever since, his fans have been left wondering what happened to him. What happened to CoryxKenshin and will he ever be returning to YouTube? Have there been any updates since his disappearance, and where did CoryxKenshin even go? Could he have possibly QUIT YouTube for good? Join us as we investigate this strange YouTube mystery and give our analysis of what REALLY happened to CoryxKenshin.

CORYXKENSHIN'S CHANNEL: https://www.youtube.com/user/CoryxKenshin

MUSIC FEATURED IN CORYXKENSHIN'S CLIPS
""Dream Culture"" by Kevin Macleod
""Clean Slate"" by KevinMacleod",Apr,Explore with Us
212,SecureTeam10 Arrested & VANISHES: What Happened?,2020-03-27,308628,13270,3602.0,"What happened to SecureTeam10? SecureTeam10 is a very popular UFO YouTube channel covering everything and anything related to the extraterrestrial, aliens, and UFOs. However, more recently, SecureTeam10 has taken a very mysterious and dark turn. While some say the men in black got to him, others say this YouTuber has completely vanished and disappeared. Did something scary happen to Tyler? Today, we analyze the SecureTeam10 channel and the scary videos that led to his recent YouTube drama.

SECURETEAM10: https://www.youtube.com/user/secureteam10

WATCH MORE SCARY & CREEPY VIDEOS!
10 Videos That'll Definitely Creep You Out by Chills
https://www.youtube.com/watch?v=05gABXpZhaY

WATCH MORE OF OUR MYSTERY VIDEOS!
5 YouTubers Who Disappeared Under Scary Circumstances
https://www.youtube.com/watch?v=ylxttlPhAv4
The YouTuber Everyone Is PANICKING About
https://www.youtube.com/watch?v=v_rM7SpqSNI
SOLVED: The YouTubers Who Disappeared At Area 51
https://www.youtube.com/watch?v=PSmoqw9GZ0I",Mar,Explore with Us
213,YouTubers Who Disappeared Under DISTURBING Circumstances,2020-03-24,536112,18187,1232.0,"Today, we're covering the top 5 YouTubers who disappeared under scary circumstances and giving our analysis of their solved & unsolved mysteries. Some of these YouTubers who vanished without a trace were caught on camera before their disappearances. These are the true and real stories behind their creepy disappearances. Join us as we search for strange clues throughout these scary internet videos from YouTubers who disappeared and countdown our top 5 list of YouTubers who completely vanished without a trace...

CHECK OUT THE YOUTUBERS WHO DISAPPEARED UNDER SCARY CIRCUMSTANCES
#5: Spy Kitten TV
https://www.youtube.com/channel/UCJQtaCAhN4JgVTDR12oQrdw
#4: Shima Luan
https://www.youtube.com/user/ShimaLuan
#3: High On Life
https://www.youtube.com/user/sundayfundayz
#2: ParanormAlana (CHANNEL HAS BEEN DELETED)
#1: Nicolas Sonderegger / Sunspeik
https://www.youtube.com/user/SunSpeik

BURIED ARCHIVES' VIDEO ON SPY KITTEN TV
https://www.youtube.com/watch?v=697IAuk5SO8

SCARETHEATER'S VIDEOS ON SHIMA LUAN
Shima Luan Disappearance Analysis
https://www.youtube.com/watch?v=pGeotiWnPhM
Tyler's Last Words & Shima Luan New Info
https://www.youtube.com/watch?v=hmqD7MyWYm4

WATCH MORE SCARY VIDEOS!
5 Scary Ghost Videos You Can't UNSEE ! by Nuke's Top 5
https://www.youtube.com/watch?v=FoPUj6nFTvg
16 Doorbell Videos That Will Keep You Up At Night by Chills
https://www.youtube.com/watch?v=LEiQzTyGPkU
Mysterious Footage That Will Distort Your Perception of Reality by Slapped Ham
https://www.youtube.com/watch?v=opsTW82R88o

MUSIC
---
""Promises to Keep"" Kevin MacLeod (incompetech.com)",Mar,Explore with Us
214,The FINAL Explore | Goodbye.,2020-03-19,271546,10338,722.0,"We found an apocalyptic abandoned military graveyard in the desert while looking for a survival shelter! This abandoned place is INCREDIBLE and looks like it belongs in an apocalypse! It's like an entire ghost town filled with tanks! Could you rescue and restore these old rusty military vehicles? It would be INSANE to see a restoration on one of these abandoned tanks! Join us today exploring this abandoned military graveyard found in the middle of nowhere!

This was our last explore before we decided to change up our content. With that said, we are planning a comeback in October of 2021, and you can subscribe to our new channel here: https://www.youtube.com/c/EWUCrew",Mar,Explore with Us
215,Kate Yup: Why Everyone Is PANICKING,2020-03-13,119250,5055,632.0,"Something scary is happening to Kate Yup. Kate Yup is a YouTube channel featuring a mysterious woman in a mask being seemingly forced to eat huge amounts of food. Ever since she started uploading her videos to YouTube, many across the internet have come up with their own creepy conspiracy theories regarding Kate. She has been featured in MANY top 5 and top 10 scariest videos and in the disturbing video ""The Dark Side of Mukbanger Kate Yup"". While some believe something super scary is happening to Kate Yup, others believe there isn't much to this bizarre unsolved mystery. Regardless, the unsolved case of mukbanger Kate Yup is incredibly haunting. This scary true story has captured the attention of millions, causing Kate's videos to go viral. However, just 3 months ago, Kate completely disappeared from her YouTube channel. Some believe she has even gone missing, making the entire situation even more mysterious. Why would Kate randomly disappear from YouTube? Is it because everyone kept asking her for a face reveal to show the REAL Kate Yup? Is she really leaving secret cryptic clues in her videos like SOS and HELP? Can this scary storytime be explained? Is this real or simply a fake internet stunt? Today, we're watching the Kate Yup YouTube channel and covering our own analysis of this strange internet mystery.",Mar,Explore with Us
216,SOLVED: You Won't BELIEVE What Happened After She Called 911... SHOCKING Missing Persons Case SOLVED,2020-03-08,467964,16779,1544.0,"In our video ""Missing Woman Called 911 In The Mountains & What Happened Next Is SHOCKING"", we covered the unsolved mystery of Vickie Sisneros. Vickie called 911 while stuck in the remote area of Trinity Canyon. Her 911 call was ignored, search and rescue teams were never called out, and Vickie then vanished without a trace. It seemed as though she had completely disappeared. She remained a missing person until a few weeks ago when she was finally found.",Mar,Explore with Us
217,Exploring the Loneliest Road in America: US Highway 50 Nevada | USA Travel Road Trip Adventure!,2020-02-23,105510,7368,358.0,"Today, we're exploring and driving the Loneliest Road in America: US Highway 50 through Nevada! Join us on our USA travel road trip adventure, starting in California and traveling all the way across Nevada to Utah! We'll be stopping along US Route 50 to explore all of the amazing places and incredible small towns along the way. Some of these towns on HWY 50 even appear to be abandoned! This drive took us nearly 24 hours! Ready to see all of the strange, odd, creepy, and amazing places along the way of the Loneliest Highway in America? Let's go!",Feb,Explore with Us
218,What happens when you leave a wifi camera in the forest,2020-02-20,152990,7362,544.0,"Our trail camera caught something UNEXPECTED on camera! After we saw the video ""Pennsylvania man captures all walks of life crossing log bridge"", we put our own trail camera in the creepy woods to see what kind of wildlife we could capture on camera! We went to pick up our trail cam and you won't believe the footage we caught on camera! This video shows bears, deer, a bobcat, and many other animals making their way to this pond in the woods and swimming in their natural habitats. Join us as we place this trail camera deep into the forest and see what kind of animals we can see!",Feb,Explore with Us
219,Unexpected Discovery While Exploring In The Middle Of Nowhere Apocalypse Survival Bunker Shelter,2020-02-07,209285,9578,919.0,"We found an unexpected discovery while exploring in the middle of nowhere Nevada. We did not expect to find this in the middle of nowhere! A massive abandoned location, but we were not sure if we were alone. This incredible find in Nevada would make a great place to build a survival shelter in an apocalyptic situation. This is one of our most amazing finds, with tons of abandoned buildings, a real ghost town. 

💸 SUPPORT US ON PATREON!

A SPECIAL THANK YOU TO THE FOLLOWING PATRONS: Drew, Branden, ThePoolboyRay, Shannon, Eli, Mark, Jamie, Howtorock178, Clarence, Rick, pbterminator, Craig, Joshua, Nathan, V-rOcKs PiT, dragonking12, Linda, J, That other Dave, ChrisAFH, David, Van, Kobes Security, BigC, wimc, Jeremy, Kim, soliloquyofsea, Steve, Steph, Cathy, FLA, Duke, Dennis, & Damie",Feb,Explore with Us
220,Creepy Man Ruins Our Road Trip To Abandoned Ghost Town In The Middle Of Nowhere Nevada,2020-01-29,487905,14114,1458.0,"Our road trip across Nevada was ruined by a creepy old man who follow us through an abandoned ghost town on an ATV. The creepy encounter was all caught on tape. The scary situation could have gone south, but we were able to escape quickly. What we found next was truly terrifying, and you won't believe what happened! Could it have been a cold case crime scene? Nothing else can really explain what we captured on tape during this road trip through America. Nevada can be a very creepy place when you get into the middle of nowhere! We also almost got stuck in the middle of nowhere, which could have turned out to be a very serious situation. Come join us on this creepy road trip through the middle of nowhere Nevada.",Jan,Explore with Us
221,CRAZIEST ABANDONED CABIN WE HAVE EVER FOUND IN THE MIDDLE OF NOWHERE!,2020-01-16,304670,11576,739.0,"We found an EPIC tiny off grid home in the middle of nowhere! Someone spent a lot of time building and renovating this amazing tiny survival cabin from start to finish! This ultra-compact little eco home build is PERFECT! While minimalist yet modern, you could spend days here camping in the wilderness to hideaway from it all! Would YOU try surviving the night here? Or perhaps try to build your very own luxury tiny cabin like this? It would definitely make an incredible getaway for those into the tiny living lifestyle! Let us know in the comments down below what additions and renovations you'd like to make to this tiny home!",Jan,Explore with Us
222,You Won't BELIEVE Our Experience In A Polygamy Cult Town,2020-01-07,1105694,25531,5485.0,"Get the NordVPN holiday deal at https://nordvpn.com/explorewithus or use coupon code explorewithus at checkout! Get the 3-year plan with 81% off plus two amazing gifts: 4 extra months + NordPass password manager app!

This exclusive and never-before-seen documentary film gives a rare look inside an actual cult that society doesn't want you to see. We went undercover inside a cult. What you've seen on the news and on reality TV shows like Escaping Polygamy & Sister Wives doesn't seem to tell the entire true story about this cult. Join us as we document the real story behind the FLDS.",Jan,Explore with Us
223,Missing Woman Called 911 In The Mountains & What Happened Next Is SHOCKING... Missing Persons Case,2019-11-27,1274711,26004,2954.0,"Today, we're covering the missing persons case of Vickie Sisneros. In July of 2019, Vickie called 911 while stuck in the remote area of Trinity Canyon and then VANISHED. She was never seen again, and remains a missing person to this day. Sadly, search and rescue teams were not called in to search the area for Vickie. Family combed the entire canyon, but were unable to find any sign of the missing woman. We're heading to the actual location where Vickie's car was found to conduct our own investigation and see if we can find any strange clues. Join us as we investigate Trinity Canyon where this bizarre disappearance took place and see if we can find any evidence of what happened to Vickie Sisneros...

ABOUT EXPLORE WITH US:
EXPLORE WITH US is a channel dedicated to all things mystery, including unsolved cold cases, true crime, missing persons, and more. We make videos investigating missing persons cases to unsolved mysteries to the supernatural and everything in between. Subscribe and hit the bell so you never miss another video!

WATCH MORE UNSOLVED MYSTERIES!
They VANISHED At The Exit To Nowhere: The Mysterious Disappearance of Patrick Carnes & Judith Casida https://youtu.be/mtgY823lHEI
MISSING 411: Strange Ranger Encounter While Searching For A Missing Person | National Forest Case https://youtu.be/iFjr49GmtQU
CREEPY ENCOUNTER While Searching For A Missing Person In The Woods: MISSING 411 National Park Case https://youtu.be/Bo7SQ082AFM
Finding Something UNBELIEVABLE While Searching For A Missing Person https://youtu.be/zeAqRYXGAhU
This YouTuber Searched For A Mysterious Cave & VANISHED https://youtu.be/BhMIxy7Aunw

CHECK OUT OUR ENTIRE UNSOLVED PLAYLIST: https://www.youtube.com/playlist?list=PLJW3xeb_4nWtcezFuMyUGh6-vYe0DJLYP",Nov,Explore with Us
224,"79-Year-Old Man VANISHES, Then Somehow Ends Up 200 MILES AWAY... Missing Persons Case",2019-11-15,338829,16073,851.0,"Today, we're heading to actual location of a mind boggling unsolved mystery: Coyote Canyon. In 2014, Warren Hagyard mysteriously vanished here without a trace. He remains a missing person to this day. The only clue he left behind was his blue Honda, which was found stuck in the creek bed of Coyote Canyon. He completely disappeared. Search and rescue teams combed the entire area in search of Warren, but were unable to find any trace of him. We're heading out today to conduct our own investigation and see if we can find any strange clues...

This location is incredibly desolate and creepy. How did Warren end up here? This may forever remain an unsolved mystery. Warren's missing persons case seems to fit the Missing 411 criteria, but of course, that's up to David Paulides to decide. Join us today on our investigation into this strange cold case...

ABOUT EXPLORE WITH US:
EXPLORE WITH US is a channel dedicated to all things mystery, including unsolved cold cases, true crime, missing persons, and more. We make videos investigating missing persons cases to unsolved mysteries to the supernatural and everything in between. Subscribe and hit the bell so you never miss another video!

WATCH MORE UNSOLVED MYSTERIES!
They VANISHED At The Exit To Nowhere: The Mysterious Disappearance of Patrick Carnes & Judith Casida https://youtu.be/mtgY823lHEI
MISSING 411: Strange Ranger Encounter While Searching For A Missing Person | National Forest Case https://youtu.be/iFjr49GmtQU
CREEPY ENCOUNTER While Searching For A Missing Person In The Woods: MISSING 411 National Park Case https://youtu.be/Bo7SQ082AFM
Finding Something UNBELIEVABLE While Searching For A Missing Person https://youtu.be/zeAqRYXGAhU
This YouTuber Searched For A Mysterious Cave & VANISHED https://youtu.be/BhMIxy7Aunw

CHECK OUT OUR ENTIRE UNSOLVED PLAYLIST: https://www.youtube.com/playlist?list=PLJW3xeb_4nWtcezFuMyUGh6-vYe0DJLYP",Nov,Explore with Us
225,*WARNING* Don't Drive Here ALONE At NIGHT: The Scariest Highway in America | Missing Persons Case,2019-11-06,552391,14563,1428.0,"This is a place you NEVER want to drive alone at night: America's Scariest Highway. Today, we're covering the bizarre mystery of the Exit to Nowhere, a location where two people mysteriously vanished without a trace. Both Patrick Carnes and Judith Casida disappeared in this exact location, and their cases remain an unsolved mystery to this day. Search and rescue teams have been unable to find a trace of either of these missing people. This unsettling mystery has even baffled the FBI, who searched the local mineshafts in the area to no avail. Thanks to Humboldt County's detective, we were able to go to the actual location of these disappearances to conduct our own investigation and search for these missing persons. According to him, this area is extremely creepy. Join us today as we investigate the scary Pumpernickel Valley exit and search for any clues that could help solve these missing persons cases.

WATCH MORE UNSOLVED MYSTERIES!
CREEPY ENCOUNTER While Searching For A Missing Person In The Woods: MISSING 411 National Park Case
https://youtu.be/Bo7SQ082AFM
Finding Something UNBELIEVABLE While Searching For A Missing Person
https://youtu.be/zeAqRYXGAhU
CHECK OUT OUR ENTIRE UNSOLVED PLAYLIST: https://www.youtube.com/playlist?list=PLJW3xeb_4nWtcezFuMyUGh6-vYe0DJLYP

Location of Patrick Carnes' Vehicle: 40.896401, -117.299453",Nov,Explore with Us
226,Were We Being Watched By Shadow People At The Worlds Most Haunted Washoe Club Virginia City Nevada,2019-10-27,122151,6419,695.0,"Today we are ghost hunting at the worlds most haunted Washoe Club. This place is so haunted and scary that the Ghost Adventures Team said they will NEVER visit it again! While we were ghost hunting, we captures some amazing footage of possible paranormal activity. We spent 24 hours investigating the haunted location for any possible paranormal activity. What we capture is truly compelling, but is it evidence of real paranormal activity? Let us know what you think about the footage we caught. 

There are many scary stories surrounding the eerie Washoe Club, and today, we're heading in and ghost hunting...

ABOUT EXPLORE WITH US:
EXPLORE WITH US is a channel dedicated to all things mystery, including unsolved cold cases, true crime, missing persons, and more. We make videos investigating missing persons cases to unsolved mysteries to the supernatural and everything in between. Subscribe and hit the bell so you never miss another video!

WATCH MORE OF OUR HAUNTED PARANORMAL INVESTIGATIONS!
Harassed During Ghost Hunt: Strange Experience at the Haunted Washoe Club
https://youtu.be/jwtm_6HZvCM

This Place Is SO Haunted, The NEWS Investigated And Left PANICKED: Paranormal Investigation
https://youtu.be/4tO_Gkg5R4c

We Investigated SKINWALKER RANCH And This Is What We Found...
https://youtu.be/YMkZVTegpaA

SCARY Paranormal Investigation At CREEPY Haunted Ghost Town
https://youtu.be/UOAFI_TNsww

OR CHECK OUT OUR ENTIRE PLAYLIST: https://www.youtube.com/playlist?list=PLJW3xeb_4nWtqLFUA__iLi1o2K5PXsMHN",Oct,Explore with Us
227,"Just A Boring Ghost Hunt, Don't Watch You Have Been Warned!",2019-10-22,125087,6302,609.0,"We went ghost hunting at a place SO HAUNTED, the news investigated and left PANICKED! We brought all of our paranormal equipment on this adventure, including our EMF reader, K2 meter, Ovilus, and EVP recorder to see if we could capture any ghosts on camera. There are many scary stories surrounding Whiskey Bill's cabin, and we set out on a mission to see whether or not we could debunk them. Come along with us on our Halloween ghost hunt!

WATCH MORE OF OUR HAUNTED PARANORMAL INVESTIGATIONS!
Harassed During Ghost Hunt: Strange Experience at the Haunted Washoe Club
https://youtu.be/jwtm_6HZvCM

This Place Is SO Haunted, The NEWS Investigated And Left PANICKED: Paranormal Investigation
https://youtu.be/4tO_Gkg5R4c

We Investigated SKINWALKER RANCH And This Is What We Found...
https://youtu.be/YMkZVTegpaA

SCARY Paranormal Investigation At CREEPY Haunted Ghost Town
https://youtu.be/UOAFI_TNsww

OR CHECK OUT OUR ENTIRE PLAYLIST: https://www.youtube.com/playlist?list=PLJW3xeb_4nWtqLFUA__iLi1o2K5PXsMHN",Oct,Explore with Us
