,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
103,THE KIDNAPPING AND MURDER OF SANDRA CANTU,2021-04-26,3245434,90637,5606.0,"AD- Get your SPECIAL OFFER for MagellanTV here: https://try.magellantv.com/eleanorneale.
It's an exclusive offer for my viewers! Start your free trial today. MagellanTV is a new kind
of streaming service run by filmmakers with 3,000+ documentaries! Check out my personal recommendation and MagellanTV’s exclusive playlists: https://www.magellantv.com/genres/true-crime

Today's solved true crime video is on the tragic murder and kidnapping of Sandra Cantu

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Apr,Eleanor Neale
104,THE SCREWDRIVER KILLER,2021-04-20,960350,42066,3008.0,"🔎👒 Download June's Journey for free here: https://pixly.go2cloud.org/SH2Kq
Thanks to June's Journey for sponsoring this video!

Today's solved true crime video is on the screwdriver killer (David Curran) and Paul Curran from Ireland

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Apr,Eleanor Neale
105,THE WORLD'S YOUNGEST SERIAL KILLER,2021-04-16,3286239,100238,9287.0,"AD - Install Raid for Free ✅ IOS: https://clcr.me/teHpDC  ✅ ANDROID: https://clcr.me/ZT7du9 ✅ PC: https://clcr.me/iPs0Ix  and get a special starter pack 💥 Available only for the next 30 days


Today's solved true crime case is on the world's youngest serial killer, 8 year old Amarjeet Sada - a child killer often compared to Mary Bell

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Apr,Eleanor Neale
106,THE HAIRCUT KILLER Part 2 (Danilo Restivo),2021-04-08,1912941,69615,5872.0,"AD - THE HAIRCUT KILLER PART 2 in Partnership with Stereo. Download Stereo and join me for my next live show here: https://stereo.com/u/r21NYdA4j21nZ21

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Apr,Eleanor Neale
107,THE HAIRCUT KILLER,2021-04-01,3532367,105039,6061.0,"AD - Go to https://nordvpn.com/eleanor or use code eleanor to get a 2-year plan with a huge discount plus 1 additional month for free. Check out the NordVPN YouTube channel here: https://www.youtube.com/watch?v=yCWNRzoQGis

Today's video is on the suspected italian serial killer danilo restivo. After the tragic solved murder of heather barnett from bournemouth, police were led on a huge trail all the way back to italy, connecting with the biggest unsolved disappearance/missing person case in italian history - Elisa Claps (comparable to the madeleine mccann case in the uk)

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Apr,Eleanor Neale
108,THE BODY FOUND IN THE SUITCASE (Jasmine Fiore),2021-03-30,1710688,60563,3093.0,"ad - The first 1000 people to use this link will get a free trial of Skillshare Premium
Membership - https://skl.sh/eleanorneale01211

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Mar,Eleanor Neale
109,THE REALITY TV SHOW MURDER,2021-03-25,2053316,72036,4637.0,"AD - Check out my new favorite hair care! Get your first order 20% off - all fully custom, clean, and vegan: http://cen.yt/functioneleanorneale7

Today's solved true crime case is on the murder of Jasmine Fiore, after her reality star husband Ryan Jenkins (from megan wants a millionaire and i love money) came into her life, nothing was the same.

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Mar,Eleanor Neale
110,THE BODY LEFT IN THE LANDFILL,2021-03-18,1173460,49995,2777.0,"AD- Get your SPECIAL OFFER for MagellanTV here: https://try.magellantv.com/eleanorneale.
It's an exclusive offer for my viewers! Start your free trial today. MagellanTV is a new kind
of streaming service run by filmmakers with 3,000+ documentaries! Check out my personal recommendation and MagellanTV’s exclusive playlists: https://www.magellantv.com/genres/true-crime

Today's solved true crime case is on the murder of Latisha Frazier, the body left in the landfill.

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Mar,Eleanor Neale
111,THE SCHOOLBOY SERIAL KILLER,2021-03-06,1766861,56568,3271.0,"🏨 Install Grand Hotel Mania for free and start your hotel adventure!: https://patron.me/GHMEleanor

Today's solved true crime case is on the 2014 colchester murders - part 2 of the english eyeball killer - the schoolboy serial killer, james fairweather

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Mar,Eleanor Neale
112,THE ENGLISH EYEBALL KILLER,2021-03-03,1635656,62166,4045.0,"This video is sponsored by BBC Sounds, click the link to find your new favourite podcast or music mix! http://tiny.cc/BBCSoundsAssumeNothing

Today's solved true crime case is the 2014 colchester murders aka the UK eyeball killer (schoolboy serial killer) James Fairweather

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Mar,Eleanor Neale
113,THE TRAGIC MURDER OF MADDIE CLIFTON,2021-02-28,1734425,66817,5095.0,"The first 1000 people to use this link will get a free trial of Skillshare Premium
Membership - https://skl.sh/eleanorneale12201

Today's solved true crime case is on the murder of maddie clifton - a case that has gone viral on tiktok lately

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Feb,Eleanor Neale
114,THE CORPSE UNDER THE WATERBED,2021-02-26,2219293,85109,4548.0,"AD- For NordVPN’s birthday, every purchase of a 2-year plan will get you 1 additional month free AND a surprise gift. Go to https://nordvpn.com/eleanor and use code eleanor
Check out the NordVPN YouTube channel here: https://www.youtube.com/watch?v=yCWNRzoQGis

Today's solved true crime case is on the murder of maddie clifton - a case that has gone viral on tiktok lately

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Feb,Eleanor Neale
115,GRAVE ROBBER MADE DOLLS OF GIRLS CORPSES,2021-02-23,1486384,57183,3879.0,"AD- Get Honey for FREE today ▸ http://joinhoney.com/eleanor
Honey finds coupons with one click. Thanks to Honey for sponsoring!

Today's solved true crime video is on Anatoly Moskivn, tiktok famous grave robber that turned girls corpses into human dolls - the tiktok house of dolls

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Feb,Eleanor Neale
116,THE DOLLHOUSE OF HUMAN CORPSES,2021-02-21,2147413,77681,4852.0,"AD - Check out a free trial of Wondershare Filmora X here: https://bit.ly/3t21UTJ 
Auto Create videos with Wondershare Filmii in minutes: https://bit.ly/368YxAv

Today's solved true crime case is on the lord of the mummies, anatoly moskvin and his house of dolls.....

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Feb,Eleanor Neale
117,Teenager SOLVED HER OWN MURDER With Fitness App,2021-02-18,2998273,104644,8026.0,"AD - Grab yourself some Gymshark activewear here https://gym.sh/Eleanor-Neale and good luck with the 5k a day challenge!

Today's solved true crime case is about April Millsap, a 14 year old girl that solved her own murder with her fitness tracker app

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Feb,Eleanor Neale
118,CATFISHED BY KILLER? (Kedarie Johnson),2021-01-31,1191986,46514,3113.0,"Go to https://nordvpn.com/eleanor or use code eleanor to get a 2-year plan with a huge discount plus 1 additional month for free.
Check out the NordVPN YouTube channel here: https://www.youtube.com/watch?v=yCWNRzoQGis

Today's solved true crime case is on the murder of genderfluid and LGBTQ teen Kedarie Johnson

Read more here - https://www.change.org/p/city-of-burlington-iowa-remove-des-county-attorney-amy-beavers-from-office
Charity - https://mermaidsuk.org.uk/

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Jan,Eleanor Neale
119,THE TRAGIC MURDER OF KEDARIE JOHNSON,2021-01-30,1334092,57779,4639.0,"Install Tennis Clash for Free ✅ IOS: http://bit.ly/3adAXUi ✅ ANDROID: https://bit.ly/3pyJqaV ✅ and get 200 gems and 500 gold coins! 

Today's solved true crime case is on the murder of genderfluid and LGBTQ teen Kedarie Johnson

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Jan,Eleanor Neale
120,THE DNEPROPETROVSK MANIACS,2021-01-26,1673256,53174,5252.0,"AD- The first 1000 people to use this link will get a free trial of Skillshare Premium
Membership: https://skl.sh/eleanorneale11201

Today's solved true crime case is on serial killers igor suprunyuk and viktor sayenko, the masterminds behind the 3 guys 1 hammer video, better known as the dnepropetrovsk maniacs

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Jan,Eleanor Neale
121,'3 GUYS 1 HAMMER' MURDERS,2021-01-16,1647620,58207,4147.0,"🕵️🧩🥳 Download the amazing Word Farm Scapes for FREE here: https://wfscapes.sng.link/Dpojr/csjjw?pcn=Eleanor+Neale 🕵️🧩🥳

Today's solved true crime serial killer/spree killer/massacre video is on the dnepropetrovsk maniacs, infamous for the 3 guys 1 hammer video 

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Jan,Eleanor Neale
122,ESCAPED CHILD KILLER'S MURDER SPREE,2021-01-14,1815043,53805,4137.0,"AD- Get your SPECIAL OFFER for MagellanTV here: https://try.magellantv.com/eleanorneale.
It's an exclusive offer for my viewers! Start your free trial today. MagellanTV is a new kind
of streaming service run by filmmakers with 3,000+ documentaries! Check out my personal recommendation and MagellanTV’s exclusive playlists: https://www.magellantv.com/genres/true-crime

Today's solved true crime case video is on john straffen, the child killer and serial killer that escaped broadmoor hospital to continue his murder spree

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Jan,Eleanor Neale
123,THE TRAP HOUSE MURDER,2021-01-08,1212088,44950,2821.0,"Install Zooba for Free ✅ ANDROID: http://bit.ly/3rMPiPA ✅ IOS: http://bit.ly/2MkotSs  ✅ and get 50 coins and 40 gems!

Today solved true crime case is on Honey Malone, the trap house murder... or is it an unsolved mystery?

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCr2FT6hGSDKIKVs7H2doZkw

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
TikTok - EleanorNeale http://vm.tiktok.com/51Heru/

Email *BUSINESS ONLY* - eleanor.neale@hotmail.com 

Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Jan,Eleanor Neale
124,THE TIKTOK FAMOUS KILLER,2020-12-25,4732138,149822,15510.0,"AD - Install Raid for Free ✅ IOS: https://clcr.me/teHpDC  ✅ ANDROID: https://clcr.me/ZT7du9 ✅ PC: https://clcr.me/iPs0Ix  and get a special starter pack 💥 Available only for the next 30 days

Today's solved true crime case video is on Isabella Guzman, the tiktok famous/viral killer 

Become a Member of My Channel! (you get cool perks!) - https://www.youtube.com/channel/UCFMbX7frWZfuWdjAML0babA/join

My second channel - https://www.youtube.com/channel/UCCHp47gntygWpivIiw45l4Q

FOLLOW ME ON MY SOCIALS !
Insta- eleanorneale https://www.instagram.com/eleanorneale/
Twitter- EleanorXNeale https://twitter.com/EleanorxNeale
Tiktok - eleanorneale

Email *BUSINESS ONLY* - eleanorneale@sixteenth.co
Please do not email case requests as I will not see them! Leave them in the comments, I always read them :)

The equipment I use:
Canon 80D camera body - https://amzn.to/3g2cpj6
Sigma 18-35mm lens - https://amzn.to/2WEnJue
Ring light - https://amzn.to/3g6HKS3
Soft box lights - https://amzn.to/3bHIpWn
*SIMILAR* moon shelves to mine - https://amzn.to/2zLgxn2 https://amzn.to/2TjprPs

Amazon links are affiliate, thank you for supporting me!!",Dec,Eleanor Neale
