,Title,PublishedDate,Views,Likes,Comments,Description,Month,Channel
356,Man who once claimed he was a hit man now says he’s “not a violent guy”,2019-11-17,5238,54,5,"Rumored mob man and convicted killer Rocco Franklin answers questions about his past.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Nov,48 Hours
357,Were Maria Spencer's voicemails angry words or promises to kill?,2019-11-17,4838,35,8,"Frank Spencer’s friends say his ex-wife Maria Spencer used her father, a rumored mobster, to threaten him. Or was she just letting off steam?

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Nov,48 Hours
358,Sneak peek: The Doctor's Daughter,2019-11-14,2117,24,0,"Can a daughter's frantic 911 call convict or free her father from charges that he killed his wife? CBS News' Jim Axelrod reports for ""48 Hours"" Saturday, November 16 at 9/8c on CBS.",Nov,48 Hours
359,Sneak peek: Maria Spencer's Vow to Kill,2019-11-14,8853,97,18,"A woman repeatedly threatened to kill her ex. She enlisted her father to help make good on her promise. Why couldn't anyone stop her? ""48 Hours"" correspondent Peter Van Sant reports Saturday, June 20 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Nov,48 Hours
360,A 23-year fight for justice inspires hope for others,2019-11-10,1457,49,2,"For over two decades, Carol Dodge has pursued justice for her daughter Angie, who was murdered in the summer of 1996 in Idaho Falls, Idaho. Learn how the family is helping others.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Nov,48 Hours
361,How police collected a suspected killer’s DNA without him knowing,2019-11-10,2427,46,1,"After 23 years, Idaho Falls, Idaho, detectives finally had a solid DNA lead in Angie Dodge’s murder case. CeCe Moore and Parabon NanoLabs’ research led them to Brian Dripps. Police just needed to collect his DNA to make certain. They traveled 300 miles to Caldwell, Idaho, and spent upwards of 24 continuous hours following Dripps, patiently waiting for him to toss a cigarette butt so they could test it.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Nov,48 Hours
362,Sneak peek: The Twisted Case of Angie Dodge,2019-11-07,3997,50,6,"A brutal murder and police have DNA evidence -- could a discarded cigarette lead investigators to a possible killer and close a case two decades later? CBS News' Anne-Marie Green reports for ""48 Hours,"" Saturday, June 27 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Nov,48 Hours
363,Meet the women who solved Kelly Dwyer’s case,2019-11-03,3320,72,14,"There were no clues when Kelly Dwyer vanished in October 2013 from the apartment building of Kris Zocco, an IT executive she’d been dating.  Zocco maintained that he had nothing to do with Kelly’s disappearance. It would take investigators five years to build a case against Zocco.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Nov,48 Hours
364,Detective: Killer picked the “perfect spot” to get rid of Milwaukee woman’s body,2019-11-03,2712,47,1,"When Kelly Dwyer vanished in October 2013 from the Milwaukee apartment building of her boyfriend Kris Zocco,, there were no clues about her whereabouts. Days turned into months and the case went cold.  However, now-retired Milwaukee Police Cold Case Det. Kathy Spano never gave up hope that Kelly would one day be found.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Nov,48 Hours
365,Calm and cool or overzealous? Listen to Kris Zocco’s interrogation with detectives,2019-11-03,3569,36,5,"Nearly a month after Kelly Dwyer went missing in October 2013, investigators caught a break in the case. Their main suspect Kris Zocco was arrested on drug charges. Watch Zocco’s demeanor as he is questioned by Milwaukee detectives.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Nov,48 Hours
366,Sneak peek: The Disappearance of Kelly Dwyer,2019-10-31,2990,42,5,"A young woman vanished after a night out in Milwaukee in October 2013. Did a meeting set up on a dating app lead to the disappearance or was it someone she knew?  ""48 Hours"" correspondent Peter Van Sant reports  Saturday, May 16 at 9/8c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
367,Jurors from Howard Pilmar’s murder trial had difficulty reaching verdict,2019-10-27,2272,32,2,"After sitting through Howard Pilmar’s murder trial for almost two months, jurors struggled in deliberations to decide the fate of both Roslyn Pilmar and her brother Evan Wald.Two members of the jury talk with ""48 Hours""' Richard Schlesinger about which evidence helped them reach a verdict.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
368,Worried wife or alibi? Listen to Roslyn Pilmar’s voicemail to her husband,2019-10-27,2052,16,9,"When Roslyn Pilmar didn’t hear from her husband Howard on the evening of March 21, 1996, she called him at his office and left this voicemail. At the murder trial, prosecutors argued Roslyn was laying out her alibi in this message while her defense attorney explained she sounded like a concerned wife looking for her husband.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
369,Police set up surveillance after posters seeking info about NYC murder go missing,2019-10-24,2621,38,8,"[No audio] A year after Howard Pilmar was murdered inside his Manhattan office, investigators were still desperate for clues – who killed the millionaire businessman?  Investigators hung wanted posters for information near Howard’s businesses, but were stunned when surveillance revealed Pilmar's brother-in-law, Evan Wald, and his sister, Janna Wald, had taken them down.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
370,Sneak peek: Who Wanted Howard Pilmar Dead?,2019-10-24,3888,37,7,"The wife of a NYC businessman is suspected of murdering him with help from her brother — why would she want him dead and why did it take more than two decades to crack the case? ""48 Hours"" correspondent Richard Schlesinger reports Saturday, June 13 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
371,Sneak peek: Good Cop/Bad Cop: Solving the Murder of Heather Bogle,2019-10-17,9246,64,3,"An Ohio mother is brutally murdered. A detective pursues the wrong suspects, while the real killer walked free. It would take a dedicated sheriff to find a real suspect. Were there other victims? CBS News' Jim Axelrod reports  for ""48 Hours"" Saturday, June 6 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
372,Tragic accident takes the life of a Chowchilla bus kidnapping survivor,2019-10-13,17802,248,36,"Survivor Jennifer Brown Hyde reminisces about the loss of her brother, Jeff, who died in an accident on a local farm five years after the 1976 Chowchilla bus kidnapping. He was 15 years old.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
373,Sneak peek: The Murder of Kelsey Berreth,2019-10-04,8902,105,15,"A mom vanishes and now her fiancé is in jail awaiting trial for her murder. His former rodeo queen girlfriend says she knows what really happened. CBS News correspondent Nikki Battiste reports in an all-new ”48 Hours"" airing Saturday, October 5 at 10/9c on CBS.

Subscribe to the “48 Hours"" Channel HERE: http://bit.ly/1DvRWbT
Watch Full Episodes Of ""48 Hours"" HERE: http://bit.ly/1fop6N1
Investigate with ""48 Hours: Crimesider"" HERE: http://cbsn.ws/20pdMsu
Follow “48 Hours” on Instagram HERE: http://bit.ly/1OLG2B9
Like ""48 Hours"" on Facebook HERE: http://on.fb.me/1KkQuRn
Follow ""48 Hours"" on Twitter HERE: http://bit.ly/1MOCAXf
Follow ""48 Hours"" on Google+ HERE: http://bit.ly/1HqF6Mr
Listen to “48 Hours” Podcasts HERE: http://bit.ly/1h0fPUg

Get the latest news and best in original reporting from CBS News delivered to your inbox. Subscribe to newsletters HERE: http://cbsn.ws/1RqHw7T

Get your news on the go! Download CBS News mobile apps HERE: http://cbsn.ws/1Xb1WC8

Get new episodes of shows you love across devices the next day, stream local news live, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B

---
""48 Hours"" investigates the most intriguing crime and justice cases that touch on all areas of the human experience including greed and passion. For 27 seasons, ""48 Hours"" has developed a rich history of original reporting and impact journalism that has helped exonerate wrongly convicted people, caused cold cases to be reopened and solved, and along the way changed lives. Check local listings for ""48 Hours"" broadcast times.",Oct,48 Hours
